DEMAND,Time (HH:MM),Pressure before leakage,Pressure at leakage,Pressure after leakage,Flow before leakage,Flow after leakage,DEMAND AT LEAKAGE,Label
0.8,30:50:00,1046.4500,934.6400,854.2800,1.8700,1.5700,0.31,Leakage
0.8,30:50:00,1041.3000,897.0700,818.37,2.1500,1.5500,0.6000,Leakage
0.8,30:50:00,1025.86,601.0600,536.14,3.8500,1.4000,2.4500,Leakage
0.8,30:50:00,1021.53,345.0900,293.69,4.9500,1.2300,3.7200,Leakage
0.8,30:50:00,1019.5000,136.4300,98.8400,5.7100,1.0400,4.6700,Theft
0.8,30:50:00,1019.1800,94.8600,60.88,5.8500,0.9800,4.87,Theft
0.7,31:00:00,1056.6700,983.1800,909.6800,1.4900,1.4900,0.0000,No leakage
0.7,31:00:00,1048.4700,946.2600,874.2900,1.7800,1.4700,0.31,Leakage
0.7,31:00:00,1042.7900,909.0800,838.66,2.0600,1.4600,0.6000,Leakage
0.7,31:00:00,1026.22,613.9600,556.42,3.7800,1.3100,2.4800,Leakage
0.7,31:00:00,1021.68,354.5600,309.71,4.9100,1.1400,3.7700,Leakage
0.7,31:00:00,1019.5700,140.7100,108.7600,5.7000,0.9500,4.7400,Theft
0.7,31:00:00,1019.2400,97.8700,69.23,5.8400,0.9000,4.95,Theft
0.7,31:10:00,1056.6600,983.1700,909.6800,1.4900,1.4900,0.0000,No leakage
0.7,31:10:00,1048.4600,946.2500,874.2800,1.7800,1.4700,0.31,Leakage
0.7,31:10:00,1042.7900,909.0800,838.65,2.0600,1.4600,0.6000,Leakage
0.7,31:10:00,1026.21,613.9600,556.42,3.7800,1.3100,2.4800,Leakage
0.7,31:10:00,1021.67,354.5500,309.71,4.9100,1.1400,3.7700,Leakage
0.7,31:10:00,1019.5600,140.7000,108.7600,5.7000,0.9500,4.7400,Theft
0.7,31:10:00,1019.2300,97.8700,69.23,5.8400,0.9000,4.95,Theft
0.7,31:20:00,1056.6600,983.1600,909.6700,1.4900,1.4900,0.0000,No leakage
0.7,31:20:00,1048.4600,946.2400,874.2700,1.7800,1.4700,0.31,Leakage
0.7,31:20:00,1042.7800,909.0700,838.65,2.0600,1.4600,0.6000,Leakage
0.7,31:20:00,1026.2,613.9500,556.41,3.7800,1.3100,2.4800,Leakage
0.7,31:20:00,1021.67,354.5500,309.71,4.9100,1.1400,3.7700,Leakage
0.7,31:20:00,1019.5500,140.7000,108.7600,5.7000,0.9500,4.7400,Theft
0.7,31:20:00,1019.2200,97.8700,69.23,5.8400,0.9000,4.95,Theft
0.6,31:30:00,1059.9600,994.5400,929.1200,1.4000,1.4000,0.0000,No leakage
0.6,31:30:00,1050.7000,957.7200,893.7400,1.6900,1.3800,0.31,Leakage
0.6,31:30:00,1044.4100,920.9100,858.37,1.9700,1.3700,0.6100,Leakage
0.6,31:30:00,1026.57,626.8400,576.3,3.7200,1.2200,2.5000,Leakage
0.6,31:30:00,1021.82,364.1200,325.46,4.8700,1.0500,3.8200,Leakage
0.6,31:30:00,1019.6300,145.0700,118.4000,5.6800,0.8600,4.8200,Theft
0.6,31:30:00,1019.2800,100.9600,77.3,5.8300,0.8100,5.02,Theft
0.6,31:40:00,1059.9500,994.5300,929.1200,1.4000,1.4000,0.0000,No leakage
0.6,31:40:00,1050.6900,957.7200,893.7300,1.6900,1.3800,0.31,Leakage
0.6,31:40:00,1044.4000,920.9000,858.36,1.9700,1.3700,0.6100,Leakage
0.6,31:40:00,1026.56,626.8400,576.29,3.7200,1.2200,2.5000,Leakage
0.6,31:40:00,1021.82,364.1100,325.46,4.8700,1.0500,3.8200,Leakage
0.6,31:40:00,1019.6200,145.0700,118.4000,5.6800,0.8600,4.8200,Theft
0.6,31:40:00,1019.2800,100.9600,77.3,5.8300,0.8100,5.02,Theft
0.6,31:50:00,1059.9400,994.5300,929.1100,1.4000,1.4000,0.0000,No leakage
0.6,31:50:00,1050.6900,957.7100,893.7200,1.6900,1.3800,0.31,Leakage
0.6,31:50:00,1044.3900,920.9000,858.35,1.9700,1.3700,0.6100,Leakage
0.6,31:50:00,1026.56,626.8300,576.29,3.7200,1.2200,2.5000,Leakage
0.6,31:50:00,1021.81,364.1100,325.46,4.8700,1.0500,3.8200,Leakage
0.6,31:50:00,1019.6100,145.0700,118.3900,5.6800,0.8600,4.8200,Theft
0.6,31:50:00,1019.2700,100.9600,77.3,5.8300,0.8100,5.02,Theft
0.3,32:00:00,1073.1000,1029.3900,985.6800,1.1300,1.1300,0.0000,No leakage
0.3,32:00:00,1059.1700,991.6500,949.1300,1.4200,1.1100,0.31,Leakage
0.3,32:00:00,1050.3500,955.5000,914.13,1.7100,1.0900,0.6200,Leakage
0.3,32:00:00,1027.79,665.3700,633.43,3.5300,0.9500,2.5800,Leakage
0.3,32:00:00,1022.32,393.4000,370.88,4.7500,0.7900,3.9700,Leakage
0.3,32:00:00,1019.8600,158.7400,145.3900,5.6300,0.5900,5.0400,Theft
0.3,32:00:00,1019.4800,110.6900,99.52,5.8000,0.5400,5.26,Theft
0.3,32:10:00,1073.0900,1029.3800,985.6700,1.1300,1.1300,0.0000,No leakage
0.3,32:10:00,1059.1700,991.6400,949.1300,1.4200,1.1100,0.31,Leakage
0.3,32:10:00,1050.3400,955.4900,914.12,1.7100,1.0900,0.6200,Leakage
0.3,32:10:00,1027.78,665.3600,633.43,3.5300,0.9500,2.5800,Leakage
0.3,32:10:00,1022.32,393.4000,370.88,4.7500,0.7900,3.9700,Leakage
0.3,32:10:00,1019.8600,158.7400,145.3900,5.6300,0.5900,5.0400,Theft
0.3,32:10:00,1019.4700,110.6900,99.52,5.8000,0.5400,5.26,Theft
0.3,32:20:00,1073.0900,1029.3800,985.6700,1.1300,1.1300,0.0000,No leakage
0.3,32:20:00,1059.1600,991.6400,949.1200,1.4200,1.1100,0.31,Leakage
0.3,32:20:00,1050.3400,955.4800,914.11,1.7100,1.0900,0.6200,Leakage
0.3,32:20:00,1027.78,665.3600,633.42,3.5300,0.9500,2.5800,Leakage
0.3,32:20:00,1022.31,393.3900,370.87,4.7500,0.7900,3.9700,Leakage
0.3,32:20:00,1019.8500,158.7400,145.3900,5.6300,0.5900,5.0400,Theft
0.3,32:20:00,1019.4700,110.6900,99.52,5.8000,0.5400,5.26,Theft
0.2,32:30:00,1079.0200,1041.6600,1004.3000,1.0400,1.0400,0.0000,No leakage
0.2,32:30:00,1062.7600,1002.9300,966.7100,1.3300,1.0200,0.32,Leakage
0.2,32:30:00,1052.7600,966.7600,931.59,1.6200,1.0000,0.6200,Leakage
0.2,32:30:00,1028.22,678.1300,651.56,3.4700,0.8600,2.6000,Leakage
0.2,32:30:00,1022.49,403.3400,385.34,4.7100,0.7000,4.0200,Leakage
0.2,32:30:00,1019.9300,163.4700,153.6600,5.6200,0.5000,5.1100,Theft
0.2,32:30:00,1019.5400,114.0800,106.16,5.7900,0.4500,5.34,Theft
0.2,32:40:00,1079.0100,1041.6600,1004.3000,1.0400,1.0400,0.0000,No leakage
0.2,32:40:00,1062.7500,1002.9300,966.7000,1.3300,1.0200,0.32,Leakage
0.2,32:40:00,1052.7500,966.7500,931.59,1.6200,1.0000,0.6200,Leakage
0.2,32:40:00,1028.22,678.1300,651.56,3.4700,0.8600,2.6000,Leakage
0.2,32:40:00,1022.48,403.3300,385.34,4.7100,0.7000,4.0200,Leakage
0.2,32:40:00,1019.9300,163.4700,153.6600,5.6200,0.5000,5.1100,Theft
0.2,32:40:00,1019.5300,114.0800,106.16,5.7900,0.4500,5.34,Theft
0.2,32:50:00,1079.0100,1041.6500,1004.2900,1.0400,1.0400,0.0000,No leakage
0.2,32:50:00,1062.7400,1002.9200,966.6900,1.3300,1.0200,0.32,Leakage
0.2,32:50:00,1052.7500,966.7500,931.58,1.6200,1.0000,0.6200,Leakage
0.2,32:50:00,1028.21,678.1200,651.56,3.4700,0.8600,2.6000,Leakage
0.2,32:50:00,1022.47,403.3300,385.34,4.7100,0.7000,4.0200,Leakage
0.2,32:50:00,1019.9200,163.4700,153.6600,5.6200,0.5000,5.1100,Theft
0.2,32:50:00,1019.5200,114.0800,106.16,5.7900,0.4500,5.34,Theft
0.4,33:00:00,1068.0100,1017.5000,966.9900,1.2200,1.2200,0.0000,No leakage
0.4,33:00:00,1055.9600,980.3400,931.0900,1.5100,1.2000,0.31,Leakage
0.4,33:00:00,1048.1200,944.0600,896.06,1.8000,1.1900,0.6100,Leakage
0.4,33:00:00,1027.31,652.5200,614.79,3.6000,1.0400,2.5500,Leakage
0.4,33:00:00,1022.1,383.5300,356.05,4.7900,0.8800,3.9200,Leakage
0.4,33:00:00,1019.7300,154.0900,136.7300,5.6500,0.6800,4.9700,Theft
0.4,33:00:00,1019.3600,107.3700,92.47,5.8100,0.6300,5.18,Theft
0.4,33:10:00,1068.0000,1017.4900,966.9800,1.2200,1.2200,0.0000,No leakage
0.4,33:10:00,1055.9500,980.3300,931.0900,1.5100,1.2000,0.31,Leakage
0.4,33:10:00,1048.1100,944.0600,896.05,1.8000,1.1900,0.6100,Leakage
0.4,33:10:00,1027.31,652.5200,614.79,3.6000,1.0400,2.5500,Leakage
0.4,33:10:00,1022.09,383.5200,356.04,4.7900,0.8800,3.9200,Leakage
0.4,33:10:00,1019.7200,154.0900,136.7300,5.6500,0.6800,4.9700,Theft
0.4,33:10:00,1019.3500,107.3600,92.47,5.8100,0.6300,5.18,Theft
0.4,33:20:00,1067.9900,1017.4800,966.9700,1.2200,1.2200,0.0000,No leakage
0.4,33:20:00,1055.9400,980.3300,931.0800,1.5100,1.2000,0.31,Leakage
0.4,33:20:00,1048.1100,944.0500,896.04,1.8000,1.1900,0.6100,Leakage
0.4,33:20:00,1027.3,652.5100,614.78,3.6000,1.0400,2.5500,Leakage
0.4,33:20:00,1022.09,383.5200,356.04,4.7900,0.8800,3.9200,Leakage
0.4,33:20:00,1019.7200,154.0800,136.7300,5.6500,0.6800,4.9700,Theft
0.4,33:20:00,1019.3500,107.3600,92.47,5.8100,0.6300,5.18,Theft
0.3,33:30:00,1073.0400,1029.3300,985.6200,1.1300,1.1300,0.0000,No leakage
0.3,33:30:00,1059.1100,991.5900,949.0700,1.4200,1.1100,0.31,Leakage
0.3,33:30:00,1050.2900,955.4400,914.07,1.7100,1.0900,0.6200,Leakage
0.3,33:30:00,1027.73,665.3200,633.39,3.5300,0.9500,2.5800,Leakage
0.3,33:30:00,1022.26,393.3700,370.85,4.7500,0.7900,3.9700,Leakage
0.3,33:30:00,1019.8000,158.7300,145.3800,5.6300,0.5900,5.0400,Theft
0.3,33:30:00,1019.4200,110.6800,99.51,5.8000,0.5400,5.26,Theft
0.3,33:40:00,1073.0300,1029.3200,985.6100,1.1300,1.1300,0.0000,No leakage
0.3,33:40:00,1059.1000,991.5800,949.0700,1.4200,1.1100,0.31,Leakage
0.3,33:40:00,1050.2800,955.4300,914.06,1.7100,1.0900,0.6200,Leakage
0.3,33:40:00,1027.72,665.3200,633.39,3.5300,0.9500,2.5800,Leakage
0.3,33:40:00,1022.25,393.3700,370.85,4.7500,0.7900,3.9700,Leakage
0.3,33:40:00,1019.7900,158.7300,145.3800,5.6300,0.5900,5.0400,Theft
0.3,33:40:00,1019.4100,110.6800,99.51,5.8000,0.5400,5.26,Theft
0.3,33:50:00,1073.0200,1029.3100,985.6100,1.1300,1.1300,0.0000,No leakage
0.3,33:50:00,1059.1000,991.5800,949.0600,1.4200,1.1100,0.31,Leakage
0.3,33:50:00,1050.2700,955.4300,914.06,1.7100,1.0900,0.6200,Leakage
0.3,33:50:00,1027.71,665.3200,633.38,3.5300,0.9500,2.5800,Leakage
0.3,33:50:00,1022.24,393.3700,370.85,4.7500,0.7900,3.9700,Leakage
0.3,33:50:00,1019.7800,158.7300,145.3800,5.6300,0.5900,5.0400,Theft
0.3,33:50:00,1019.4000,110.6800,99.51,5.8000,0.5400,5.26,Theft
0.5,34:00:00,1063.6200,1005.8700,948.1300,1.3100,1.3100,0.0000,No leakage
0.5,34:00:00,1053.1000,969.0000,912.5900,1.6000,1.2900,0.31,Leakage
0.5,34:00:00,1046.1000,932.5000,877.43,1.8900,1.2800,0.6100,Leakage
0.5,34:00:00,1026.86,639.6500,595.71,3.6600,1.1300,2.5300,Leakage
0.5,34:00:00,1021.88,373.7400,340.88,4.8300,0.9700,3.8700,Leakage
0.5,34:00:00,1019.6000,149.5200,127.7200,5.6700,0.7700,4.8900,Theft
0.5,34:00:00,1019.2400,104.1100,85.05,5.8200,0.7200,5.1,Theft
0.5,34:10:00,1063.6100,1005.8700,948.1200,1.3100,1.3100,0.0000,No leakage
0.5,34:10:00,1053.0900,968.9900,912.5900,1.6000,1.2900,0.31,Leakage
0.5,34:10:00,1046.0900,932.4900,877.42,1.8900,1.2800,0.6100,Leakage
0.5,34:10:00,1026.85,639.6400,595.71,3.6600,1.1300,2.5300,Leakage
0.5,34:10:00,1021.87,373.7400,340.88,4.8300,0.9700,3.8700,Leakage
0.5,34:10:00,1019.5900,149.5200,127.7100,5.6700,0.7700,4.8900,Theft
0.5,34:10:00,1019.2400,104.1100,85.05,5.8200,0.7200,5.1,Theft
0.5,34:20:00,1063.6100,1005.8600,948.1100,1.3100,1.3100,0.0000,No leakage
0.5,34:20:00,1053.0900,968.9800,912.5800,1.6000,1.2900,0.31,Leakage
0.5,34:20:00,1046.0800,932.4800,877.42,1.8900,1.2800,0.6100,Leakage
0.5,34:20:00,1026.84,639.6400,595.7,3.6600,1.1300,2.5300,Leakage
0.5,34:20:00,1021.87,373.7400,340.88,4.8300,0.9700,3.8700,Leakage
0.5,34:20:00,1019.5900,149.5200,127.7100,5.6700,0.7700,4.8900,Theft
0.5,34:20:00,1019.2300,104.1100,85.05,5.8200,0.7200,5.1,Theft
0.8,34:30:00,1053.6000,971.6300,889.6600,1.5800,1.5800,0.0000,No leakage
0.8,34:30:00,1046.2800,934.4800,854.1400,1.8700,1.5700,0.31,Leakage
0.8,34:30:00,1041.1400,896.9200,818.24,2.1500,1.5500,0.6000,Leakage
0.8,34:30:00,1025.7,600.9600,536.04,3.8500,1.3900,2.4500,Leakage
0.8,34:30:00,1021.37,345.0300,293.63,4.9400,1.2300,3.7100,Leakage
0.8,34:30:00,1019.3400,136.4000,98.8200,5.7100,1.0400,4.6700,Theft
0.8,34:30:00,1019.0200,94.8400,60.86,5.8500,0.9800,4.87,Theft
0.8,34:40:00,1053.5900,971.6200,889.6500,1.5800,1.5800,0.0000,No leakage
0.8,34:40:00,1046.2800,934.4800,854.1400,1.8700,1.5700,0.31,Leakage
0.8,34:40:00,1041.1300,896.9100,818.23,2.1500,1.5500,0.6000,Leakage
0.8,34:40:00,1025.69,600.9500,536.04,3.8500,1.3900,2.4500,Leakage
0.8,34:40:00,1021.36,345.0300,293.63,4.9400,1.2300,3.7100,Leakage
0.8,34:40:00,1019.3300,136.4000,98.8200,5.7100,1.0400,4.6700,Theft
0.8,34:40:00,1019.0100,94.8400,60.86,5.8500,0.9800,4.87,Theft
0.8,34:50:00,1053.5800,971.6100,889.6400,1.5800,1.5800,0.0000,No leakage
0.8,34:50:00,1046.2700,934.4700,854.1300,1.8700,1.5700,0.31,Leakage
0.8,34:50:00,1041.1200,896.9000,818.22,2.1500,1.5500,0.6000,Leakage
0.8,34:50:00,1025.68,600.9500,536.04,3.8500,1.3900,2.4500,Leakage
0.8,34:50:00,1021.35,345.0200,293.62,4.9400,1.2300,3.7100,Leakage
0.8,34:50:00,1019.3200,136.4000,98.8200,5.7100,1.0400,4.6700,Theft
0.8,34:50:00,1019.0000,94.8400,60.86,5.8500,0.9800,4.87,Theft
1.1,35:00:00,1046.5500,936.8300,827.1100,1.8500,1.8500,0.0000,No leakage
1.1,35:00:00,1041.2000,898.5800,790.8200,2.1300,1.8300,0.3,Leakage
1.1,35:00:00,1037.2800,859.7200,753.99,2.4000,1.8200,0.5900,Leakage
1.1,35:00:00,1024.68,562.2200,473.03,4.0300,1.6600,2.3700,Leakage
1.1,35:00:00,1020.9,317.2900,244.05,5.0500,1.4900,3.5600,Leakage
1.1,35:00:00,1019.1000,124.1900,67.6800,5.7500,1.2900,4.4600,Theft
1.1,35:00:00,1018.8100,86.3400,34.54,5.8800,1.2400,4.65,Theft
1.1,35:10:00,1046.5400,936.8200,827.1000,1.8500,1.8500,0.0000,No leakage
1.1,35:10:00,1041.1900,898.5700,790.8200,2.1300,1.8300,0.3,Leakage
1.1,35:10:00,1037.2700,859.7100,753.98,2.4000,1.8200,0.5900,Leakage
1.1,35:10:00,1024.67,562.2200,473.02,4.0300,1.6600,2.3700,Leakage
1.1,35:10:00,1020.9,317.2900,244.05,5.0500,1.4900,3.5600,Leakage
1.1,35:10:00,1019.0900,124.1900,67.6800,5.7500,1.2900,4.4600,Theft
1.1,35:10:00,1018.8000,86.3500,34.55,5.8800,1.2300,4.65,Theft
1.1,35:20:00,1046.5300,936.8100,827.0900,1.8500,1.8500,0.0000,No leakage
1.1,35:20:00,1041.1800,898.5600,790.8100,2.1300,1.8300,0.3,Leakage
1.1,35:20:00,1037.2600,859.7000,753.98,2.4000,1.8200,0.5900,Leakage
1.1,35:20:00,1024.66,562.2100,473.02,4.0300,1.6600,2.3700,Leakage
1.1,35:20:00,1020.89,317.2900,244.05,5.0500,1.4900,3.5600,Leakage
1.1,35:20:00,1019.0800,124.1900,67.6800,5.7500,1.2900,4.4600,Theft
1.1,35:20:00,1018.7900,86.3400,34.55,5.8800,1.2300,4.65,Theft
1.4,35:30:00,1041.3200,900.6000,759.8800,2.1200,2.1200,0.0000,No leakage
1.4,35:30:00,1037.2700,860.9700,722.6100,2.3900,2.1000,0.29,Leakage
1.4,35:30:00,1034.2000,820.8400,684.9,2.6500,2.0800,0.5700,Leakage
1.4,35:30:00,1023.77,523.6500,407.16,4.2000,1.9100,2.2900,Leakage
1.4,35:30:00,1020.48,290.6800,192.69,5.1500,1.7400,3.4100,Leakage
1.4,35:30:00,1018.8800,113.0500,35.4000,5.7900,1.5400,4.2500,Theft
1.4,35:30:00,1018.6200,78.9900,8.23,5.9100,1.4600,4.44,Theft
1.4,35:40:00,1041.3100,900.5900,759.8700,2.1200,2.1200,0.0000,No leakage
1.4,35:40:00,1037.2600,860.9600,722.6000,2.3900,2.1000,0.29,Leakage
1.4,35:40:00,1034.1900,820.8300,684.9,2.6500,2.0800,0.5700,Leakage
1.4,35:40:00,1023.77,523.6400,407.16,4.2000,1.9100,2.2900,Leakage
1.4,35:40:00,1020.47,290.6800,192.69,5.1500,1.7400,3.4100,Leakage
1.4,35:40:00,1018.8700,113.0500,35.4000,5.7900,1.5400,4.2500,Theft
1.4,35:40:00,1018.6100,78.9900,8.23,5.9100,1.4600,4.44,Theft
1.4,35:50:00,1041.3100,900.5900,759.8700,2.1200,2.1200,0.0000,No leakage
1.4,35:50:00,1037.2500,860.9500,722.5900,2.3900,2.1000,0.29,Leakage
1.4,35:50:00,1034.1800,820.8200,684.89,2.6500,2.0800,0.5700,Leakage
1.4,35:50:00,1023.76,523.6400,407.15,4.2000,1.9100,2.2900,Leakage
1.4,35:50:00,1020.46,290.6700,192.69,5.1500,1.7400,3.4100,Leakage
1.4,35:50:00,1018.8600,113.0500,35.4000,5.7900,1.5400,4.2500,Theft
1.4,35:50:00,1018.6100,78.9900,8.23,5.9100,1.4600,4.44,Theft
1.4,36:00:00,1041.3000,900.5800,759.8600,2.1200,2.1200,0.0000,No leakage
1.4,36:00:00,1037.2400,860.9400,722.5900,2.3900,2.1000,0.29,Leakage
1.4,36:00:00,1034.1700,820.8200,684.88,2.6500,2.0800,0.5700,Leakage
1.4,36:00:00,1023.75,523.6300,407.15,4.2000,1.9100,2.2900,Leakage
1.4,36:00:00,1020.45,290.6700,192.69,5.1500,1.7400,3.4100,Leakage
1.4,36:00:00,1018.8500,113.0500,35.3900,5.7900,1.5400,4.2500,Theft
1.4,36:00:00,1018.6000,78.9900,8.23,5.9100,1.4600,4.44,Theft
1.4,36:10:00,1041.2900,900.5700,759.8500,2.1200,2.1200,0.0000,No leakage
1.4,36:10:00,1037.2300,860.9400,722.5800,2.3900,2.1000,0.29,Leakage
1.4,36:10:00,1034.1600,820.8100,684.87,2.6500,2.0800,0.5700,Leakage
1.4,36:10:00,1023.74,523.6300,407.14,4.2000,1.9100,2.2900,Leakage
1.4,36:10:00,1020.45,290.6700,192.68,5.1500,1.7400,3.4100,Leakage
1.4,36:10:00,1018.8400,113.0500,35.3900,5.7900,1.5400,4.2500,Theft
1.4,36:10:00,1018.5900,78.9900,8.23,5.9100,1.4600,4.44,Theft
1.4,36:20:00,1041.2800,900.5600,759.8400,2.1200,2.1200,0.0000,No leakage
1.4,36:20:00,1037.2200,860.9300,722.5700,2.3900,2.1000,0.29,Leakage
1.4,36:20:00,1034.1600,820.8000,684.87,2.6500,2.0800,0.5700,Leakage
1.4,36:20:00,1023.73,523.6200,407.14,4.2000,1.9100,2.2900,Leakage
1.4,36:20:00,1020.44,290.6600,192.68,5.1500,1.7400,3.4100,Leakage
1.4,36:20:00,1018.8300,113.0500,35.3900,5.7900,1.5400,4.2500,Theft
1.4,36:20:00,1018.5800,78.9900,8.23,5.9100,1.4600,4.44,Theft
1.2,36:30:00,1044.5700,924.8700,805.1700,1.9400,1.9400,0.0000,No leakage
1.2,36:30:00,1039.7100,886.1800,768.5700,2.2200,1.9200,0.3,Leakage
1.2,36:30:00,1036.1100,846.8800,731.43,2.4900,1.9000,0.5800,Leakage
1.2,36:30:00,1024.3,549.2900,451.32,4.0900,1.7400,2.3400,Leakage
1.2,36:30:00,1020.69,308.2600,227.08,5.0900,1.5700,3.5100,Leakage
1.2,36:30:00,1018.9500,120.3300,56.9600,5.7600,1.3800,4.3900,Theft
1.2,36:30:00,1018.6800,83.7100,25.52,5.8900,1.3200,4.57,Theft
1.2,36:40:00,1044.5600,924.8600,805.1600,1.9400,1.9400,0.0000,No leakage
1.2,36:40:00,1039.7100,886.1700,768.5600,2.2200,1.9200,0.3,Leakage
1.2,36:40:00,1036.1000,846.8800,731.42,2.4900,1.9000,0.5800,Leakage
1.2,36:40:00,1024.29,549.2900,451.32,4.0900,1.7400,2.3400,Leakage
1.2,36:40:00,1020.68,308.2600,227.08,5.0900,1.5700,3.5100,Leakage
1.2,36:40:00,1018.9400,120.3300,56.9600,5.7600,1.3800,4.3900,Theft
1.2,36:40:00,1018.6700,83.7200,25.57,5.8900,1.3100,4.57,Theft
1.2,36:50:00,1044.5600,924.8600,805.1600,1.9400,1.9400,0.0000,No leakage
1.2,36:50:00,1039.7000,886.1600,768.5500,2.2200,1.9200,0.3,Leakage
1.2,36:50:00,1036.0900,846.8700,731.41,2.4900,1.9000,0.5800,Leakage
1.2,36:50:00,1024.28,549.2800,451.31,4.0900,1.7400,2.3400,Leakage
1.2,36:50:00,1020.67,308.2600,227.07,5.0900,1.5700,3.5100,Leakage
1.2,36:50:00,1018.9400,120.3300,56.9600,5.7600,1.3800,4.3900,Theft
1.2,36:50:00,1018.6600,83.7200,25.57,5.8900,1.3100,4.57,Theft
1.1,37:00:00,1046.4500,936.7300,827.0200,1.8500,1.8500,0.0000,No leakage
1.1,37:00:00,1041.1000,898.4800,790.7400,2.1300,1.8300,0.3,Leakage
1.1,37:00:00,1037.1800,859.6300,753.9,2.4000,1.8200,0.5900,Leakage
1.1,37:00:00,1024.58,562.1600,472.97,4.0300,1.6600,2.3700,Leakage
1.1,37:00:00,1020.8,317.2600,244.02,5.0500,1.4900,3.5600,Leakage
1.1,37:00:00,1018.9900,124.1700,67.6700,5.7500,1.2900,4.4600,Theft
1.1,37:00:00,1018.7100,86.3400,34.54,5.8800,1.2300,4.65,Theft
1.1,37:10:00,1046.4400,936.7200,827.0100,1.8500,1.8500,0.0000,No leakage
1.1,37:10:00,1041.0900,898.4800,790.7300,2.1300,1.8300,0.3,Leakage
1.1,37:10:00,1037.1700,859.6200,753.9,2.4000,1.8200,0.5900,Leakage
1.1,37:10:00,1024.57,562.1500,472.96,4.0300,1.6600,2.3700,Leakage
1.1,37:10:00,1020.79,317.2500,244.02,5.0500,1.4900,3.5600,Leakage
1.1,37:10:00,1018.9900,124.1700,67.6700,5.7500,1.2900,4.4600,Theft
1.1,37:10:00,1018.7000,86.3400,34.54,5.8800,1.2300,4.65,Theft
1.1,37:20:00,1046.4300,936.7200,827.0000,1.8500,1.8500,0.0000,No leakage
1.1,37:20:00,1041.0800,898.4700,790.7200,2.1300,1.8300,0.3,Leakage
1.1,37:20:00,1037.1600,859.6100,753.89,2.4000,1.8200,0.5900,Leakage
1.1,37:20:00,1024.56,562.1500,472.96,4.0300,1.6600,2.3700,Leakage
1.1,37:20:00,1020.79,317.2500,244.01,5.0500,1.4900,3.5600,Leakage
1.1,37:20:00,1018.9800,124.1700,67.6700,5.7500,1.2900,4.4600,Theft
1.1,37:20:00,1018.6900,86.3300,34.54,5.8800,1.2300,4.65,Theft
1.1,37:30:00,1046.4200,936.7100,827.0000,1.8500,1.8500,0.0000,No leakage
1.1,37:30:00,1041.0800,898.4600,790.7200,2.1300,1.8300,0.3,Leakage
1.1,37:30:00,1037.1500,859.6100,753.88,2.4000,1.8200,0.5900,Leakage
1.1,37:30:00,1024.55,562.1400,472.95,4.0300,1.6600,2.3700,Leakage
1.1,37:30:00,1020.78,317.2500,244.01,5.0500,1.4900,3.5600,Leakage
1.1,37:30:00,1018.9700,124.1700,67.6700,5.7500,1.2900,4.4600,Theft
1.1,37:30:00,1018.6800,86.3300,34.54,5.8800,1.2300,4.65,Theft
1.1,37:40:00,1046.4100,936.7000,826.9900,1.8500,1.8500,0.0000,No leakage
1.1,37:40:00,1041.0700,898.4500,790.7100,2.1300,1.8300,0.3,Leakage
1.1,37:40:00,1037.1500,859.6000,753.88,2.4000,1.8200,0.5900,Leakage
1.1,37:40:00,1024.55,562.1400,472.95,4.0300,1.6600,2.3700,Leakage
1.1,37:40:00,1020.77,317.2400,244.01,5.0500,1.4900,3.5600,Leakage
1.1,37:40:00,1018.9600,124.1700,67.6700,5.7500,1.2900,4.4600,Theft
1.1,37:40:00,1018.6800,86.3300,34.54,5.8800,1.2300,4.65,Theft
1.1,37:50:00,1046.4100,936.6900,826.9800,1.8500,1.8500,0.0000,No leakage
1.1,37:50:00,1041.0600,898.4500,790.7000,2.1300,1.8300,0.3,Leakage
1.1,37:50:00,1037.1400,859.5900,753.87,2.4000,1.8200,0.5900,Leakage
1.1,37:50:00,1024.54,562.1300,472.94,4.0300,1.6600,2.3700,Leakage
1.1,37:50:00,1020.76,317.2400,244.01,5.0500,1.4900,3.5600,Leakage
1.1,37:50:00,1018.9500,124.1700,67.6700,5.7500,1.2900,4.4600,Theft
1.1,37:50:00,1018.6700,86.3300,34.54,5.8800,1.2300,4.65,Theft
1.3,38:00:00,1042.7700,912.7400,782.7000,2.0300,2.0300,0.0000,No leakage
1.3,38:00:00,1038.3400,873.5800,745.7700,2.3100,2.0100,0.3,Leakage
1.3,38:00:00,1035.0200,833.8600,708.34,2.5700,1.9900,0.5800,Leakage
1.3,38:00:00,1023.93,536.3900,429.32,4.1400,1.8300,2.3200,Leakage
1.3,38:00:00,1020.48,299.3700,209.93,5.1200,1.6600,3.4600,Leakage
1.3,38:00:00,1018.8100,116.6000,46.1600,5.7800,1.4600,4.3200,Theft
1.3,38:00:00,1018.5500,81.2400,16.68,5.9000,1.3900,4.51,Theft
1.3,38:10:00,1042.7600,912.7300,782.7000,2.0300,2.0300,0.0000,No leakage
1.3,38:10:00,1038.3300,873.5700,745.7600,2.3100,2.0100,0.3,Leakage
1.3,38:10:00,1035.0100,833.8600,708.33,2.5700,1.9900,0.5800,Leakage
1.3,38:10:00,1023.92,536.3900,429.32,4.1400,1.8300,2.3200,Leakage
